date,year,month,day,weekday,hour,demand,temperature
2023/1/1,2023,1,1,7,1,10511,50
2023/1/1,2023,1,1,7,2,10050,50
2023/1/1,2023,1,1,7,3,9718,50
2023/1/1,2023,1,1,7,4,9532,50
2023/1/1,2023,1,1,7,5,9507,50
2023/1/1,2023,1,1,7,6,9687,49
2023/1/1,2023,1,1,7,7,10099,49
2023/1/1,2023,1,1,7,8,10447,50
2023/1/1,2023,1,1,7,9,10717,49
2023/1/1,2023,1,1,7,10,10810,50
2023/1/1,2023,1,1,7,11,10920,50
2023/1/1,2023,1,1,7,12,11103,50
2023/1/1,2023,1,1,7,13,11381,50
2023/1/1,2023,1,1,7,14,11443,49
2023/1/1,2023,1,1,7,15,11750,49
2023/1/1,2023,1,1,7,16,12304,48
2023/1/1,2023,1,1,7,17,13407,46
2023/1/1,2023,1,1,7,18,14292,44
2023/1/1,2023,1,1,7,19,14067,43
2023/1/1,2023,1,1,7,20,13677,41
2023/1/1,2023,1,1,7,21,13212,41
2023/1/1,2023,1,1,7,22,12604,40
2023/1/1,2023,1,1,7,23,11853,40
2023/1/1,2023,1,1,7,24,11145,39
2023/1/2,2023,1,2,1,1,10603,38
2023/1/2,2023,1,2,1,2,10320,37
2023/1/2,2023,1,2,1,3,10207,36
2023/1/2,2023,1,2,1,4,10243,36
2023/1/2,2023,1,2,1,5,10479,34
2023/1/2,2023,1,2,1,6,10987,34
2023/1/2,2023,1,2,1,7,11719,34
2023/1/2,2023,1,2,1,8,12344,34
2023/1/2,2023,1,2,1,9,12862,35
2023/1/2,2023,1,2,1,10,13256,38
2023/1/2,2023,1,2,1,11,13467,40
2023/1/2,2023,1,2,1,12,13506,42
2023/1/2,2023,1,2,1,13,13443,44
2023/1/2,2023,1,2,1,14,13472,46
2023/1/2,2023,1,2,1,15,13492,47
2023/1/2,2023,1,2,1,16,13781,48
2023/1/2,2023,1,2,1,17,14792,46
2023/1/2,2023,1,2,1,18,15709,45
2023/1/2,2023,1,2,1,19,15499,42
2023/1/2,2023,1,2,1,20,15006,40
2023/1/2,2023,1,2,1,21,14399,38
2023/1/2,2023,1,2,1,22,13562,36
2023/1/2,2023,1,2,1,23,12596,36
2023/1/2,2023,1,2,1,24,11756,34
2023/1/3,2023,1,3,2,1,11161,34
2023/1/3,2023,1,3,2,2,10848,33
2023/1/3,2023,1,3,2,3,10726,32
2023/1/3,2023,1,3,2,4,10758,33
2023/1/3,2023,1,3,2,5,11113,33
2023/1/3,2023,1,3,2,6,11961,33
2023/1/3,2023,1,3,2,7,13454,36
2023/1/3,2023,1,3,2,8,14443,36
2023/1/3,2023,1,3,2,9,14824,37
2023/1/3,2023,1,3,2,10,15067,38
2023/1/3,2023,1,3,2,11,15275,38
2023/1/3,2023,1,3,2,12,15429,39
2023/1/3,2023,1,3,2,13,15458,39
2023/1/3,2023,1,3,2,14,15405,39
2023/1/3,2023,1,3,2,15,15256,40
2023/1/3,2023,1,3,2,16,15268,40
2023/1/3,2023,1,3,2,17,15871,41
2023/1/3,2023,1,3,2,18,16338,40
2023/1/3,2023,1,3,2,19,16028,40
2023/1/3,2023,1,3,2,20,15450,40
2023/1/3,2023,1,3,2,21,14729,39
2023/1/3,2023,1,3,2,22,13810,39
2023/1/3,2023,1,3,2,23,12707,39
2023/1/3,2023,1,3,2,24,11759,40
2023/1/4,2023,1,4,3,1,11101,39
2023/1/4,2023,1,4,3,2,10723,39
2023/1/4,2023,1,4,3,3,10564,39
2023/1/4,2023,1,4,3,4,10568,40
2023/1/4,2023,1,4,3,5,10857,40
2023/1/4,2023,1,4,3,6,11675,39
2023/1/4,2023,1,4,3,7,13051,39
2023/1/4,2023,1,4,3,8,14024,39
2023/1/4,2023,1,4,3,9,14293,39
2023/1/4,2023,1,4,3,10,14365,40
2023/1/4,2023,1,4,3,11,14316,42
2023/1/4,2023,1,4,3,12,14236,43
2023/1/4,2023,1,4,3,13,14199,44
2023/1/4,2023,1,4,3,14,14170,45
2023/1/4,2023,1,4,3,15,14190,45
2023/1/4,2023,1,4,3,16,14420,45
2023/1/4,2023,1,4,3,17,15179,44
2023/1/4,2023,1,4,3,18,15791,44
2023/1/4,2023,1,4,3,19,15561,43
2023/1/4,2023,1,4,3,20,15067,43
2023/1/4,2023,1,4,3,21,14410,43
2023/1/4,2023,1,4,3,22,13526,43
2023/1/4,2023,1,4,3,23,12511,43
2023/1/4,2023,1,4,3,24,11580,43
2023/1/5,2023,1,5,4,1,10909,43
2023/1/5,2023,1,5,4,2,10536,43
2023/1/5,2023,1,5,4,3,10349,43
2023/1/5,2023,1,5,4,4,10349,43
2023/1/5,2023,1,5,4,5,10646,42
2023/1/5,2023,1,5,4,6,11541,43
2023/1/5,2023,1,5,4,7,12984,42
2023/1/5,2023,1,5,4,8,14043,42
2023/1/5,2023,1,5,4,9,14473,41
2023/1/5,2023,1,5,4,10,14665,41
2023/1/5,2023,1,5,4,11,14823,41
2023/1/5,2023,1,5,4,12,14896,41
2023/1/5,2023,1,5,4,13,14871,41
2023/1/5,2023,1,5,4,14,14812,40
2023/1/5,2023,1,5,4,15,14804,40
2023/1/5,2023,1,5,4,16,15006,40
2023/1/5,2023,1,5,4,17,15685,39
2023/1/5,2023,1,5,4,18,16288,38
2023/1/5,2023,1,5,4,19,16050,38
2023/1/5,2023,1,5,4,20,15553,37
2023/1/5,2023,1,5,4,21,14969,37
2023/1/5,2023,1,5,4,22,14097,37
2023/1/5,2023,1,5,4,23,13059,37
2023/1/5,2023,1,5,4,24,12118,36
2023/1/6,2023,1,6,5,1,11512,36
2023/1/6,2023,1,6,5,2,11135,35
2023/1/6,2023,1,6,5,3,10946,35
2023/1/6,2023,1,6,5,4,10955,35
2023/1/6,2023,1,6,5,5,11257,35
2023/1/6,2023,1,6,5,6,12094,35
2023/1/6,2023,1,6,5,7,13458,35
2023/1/6,2023,1,6,5,8,14515,35
2023/1/6,2023,1,6,5,9,14980,35
2023/1/6,2023,1,6,5,10,15233,35
2023/1/6,2023,1,6,5,11,15474,35
2023/1/6,2023,1,6,5,12,15575,36
2023/1/6,2023,1,6,5,13,15518,35
2023/1/6,2023,1,6,5,14,15456,35
2023/1/6,2023,1,6,5,15,15331,35
2023/1/6,2023,1,6,5,16,15355,35
2023/1/6,2023,1,6,5,17,15927,35
2023/1/6,2023,1,6,5,18,16400,35
2023/1/6,2023,1,6,5,19,16021,35
2023/1/6,2023,1,6,5,20,15496,34
2023/1/6,2023,1,6,5,21,14880,35
2023/1/6,2023,1,6,5,22,14165,34
2023/1/6,2023,1,6,5,23,13288,34
2023/1/6,2023,1,6,5,24,12428,34
2023/1/7,2023,1,7,6,1,11762,33
2023/1/7,2023,1,7,6,2,11337,34
2023/1/7,2023,1,7,6,3,11107,34
2023/1/7,2023,1,7,6,4,11033,33
2023/1/7,2023,1,7,6,5,11161,33
2023/1/7,2023,1,7,6,6,11549,33
2023/1/7,2023,1,7,6,7,12165,33
2023/1/7,2023,1,7,6,8,12858,33
2023/1/7,2023,1,7,6,9,13466,32
2023/1/7,2023,1,7,6,10,13797,34
2023/1/7,2023,1,7,6,11,13835,36
2023/1/7,2023,1,7,6,12,13579,38
2023/1/7,2023,1,7,6,13,13352,40
2023/1/7,2023,1,7,6,14,13374,40
2023/1/7,2023,1,7,6,15,13598,41
2023/1/7,2023,1,7,6,16,13947,40
2023/1/7,2023,1,7,6,17,14723,40
2023/1/7,2023,1,7,6,18,15358,38
2023/1/7,2023,1,7,6,19,15186,38
2023/1/7,2023,1,7,6,20,14786,37
2023/1/7,2023,1,7,6,21,14368,35
2023/1/7,2023,1,7,6,22,13864,34
2023/1/7,2023,1,7,6,23,13214,32
2023/1/7,2023,1,7,6,24,12548,32
2023/1/8,2023,1,8,7,1,12037,30
2023/1/8,2023,1,8,7,2,11741,29
2023/1/8,2023,1,8,7,3,11575,28
2023/1/8,2023,1,8,7,4,11548,27
2023/1/8,2023,1,8,7,5,11683,26
2023/1/8,2023,1,8,7,6,12006,25
2023/1/8,2023,1,8,7,7,12527,24
2023/1/8,2023,1,8,7,8,13105,23
2023/1/8,2023,1,8,7,9,13419,24
2023/1/8,2023,1,8,7,10,13260,27
2023/1/8,2023,1,8,7,11,12936,29
2023/1/8,2023,1,8,7,12,12707,31
2023/1/8,2023,1,8,7,13,12656,33
2023/1/8,2023,1,8,7,14,12783,35
2023/1/8,2023,1,8,7,15,13321,36
2023/1/8,2023,1,8,7,16,14177,36
2023/1/8,2023,1,8,7,17,15406,35
2023/1/8,2023,1,8,7,18,16352,32
2023/1/8,2023,1,8,7,19,16260,31
2023/1/8,2023,1,8,7,20,15859,30
2023/1/8,2023,1,8,7,21,15324,29
2023/1/8,2023,1,8,7,22,14519,28
2023/1/8,2023,1,8,7,23,13577,28
2023/1/8,2023,1,8,7,24,12762,27
2023/1/9,2023,1,9,1,1,12184,27
2023/1/9,2023,1,9,1,2,11853,27
2023/1/9,2023,1,9,1,3,11711,28
2023/1/9,2023,1,9,1,4,11736,28
2023/1/9,2023,1,9,1,5,12076,29
2023/1/9,2023,1,9,1,6,12936,29
2023/1/9,2023,1,9,1,7,14433,29
2023/1/9,2023,1,9,1,8,15467,30
2023/1/9,2023,1,9,1,9,15619,30
2023/1/9,2023,1,9,1,10,15412,32
2023/1/9,2023,1,9,1,11,14972,35
2023/1/9,2023,1,9,1,12,14558,37
2023/1/9,2023,1,9,1,13,14272,38
2023/1/9,2023,1,9,1,14,14005,39
2023/1/9,2023,1,9,1,15,14158,39
2023/1/9,2023,1,9,1,16,14762,39
2023/1/9,2023,1,9,1,17,15833,37
2023/1/9,2023,1,9,1,18,16800,35
2023/1/9,2023,1,9,1,19,16707,34
2023/1/9,2023,1,9,1,20,16267,32
2023/1/9,2023,1,9,1,21,15619,32
2023/1/9,2023,1,9,1,22,14764,32
2023/1/9,2023,1,9,1,23,13727,32
2023/1/9,2023,1,9,1,24,12780,32
2023/1/10,2023,1,10,2,1,12150,33
2023/1/10,2023,1,10,2,2,11778,34
2023/1/10,2023,1,10,2,3,11603,34
2023/1/10,2023,1,10,2,4,11572,34
2023/1/10,2023,1,10,2,5,11858,35
2023/1/10,2023,1,10,2,6,12749,35
2023/1/10,2023,1,10,2,7,14246,35
2023/1/10,2023,1,10,2,8,15202,35
2023/1/10,2023,1,10,2,9,15341,36
2023/1/10,2023,1,10,2,10,15075,36
2023/1/10,2023,1,10,2,11,14673,36
2023/1/10,2023,1,10,2,12,14306,38
2023/1/10,2023,1,10,2,13,13946,38
2023/1/10,2023,1,10,2,14,13984,38
2023/1/10,2023,1,10,2,15,14269,39
2023/1/10,2023,1,10,2,16,14875,39
2023/1/10,2023,1,10,2,17,15915,37
2023/1/10,2023,1,10,2,18,16829,35
2023/1/10,2023,1,10,2,19,16724,33
2023/1/10,2023,1,10,2,20,16316,32
2023/1/10,2023,1,10,2,21,15736,30
2023/1/10,2023,1,10,2,22,14892,30
2023/1/10,2023,1,10,2,23,13878,29
2023/1/10,2023,1,10,2,24,13048,27
2023/1/11,2023,1,11,3,1,12469,27
2023/1/11,2023,1,11,3,2,12154,26
2023/1/11,2023,1,11,3,3,12062,24
2023/1/11,2023,1,11,3,4,12145,24
2023/1/11,2023,1,11,3,5,12567,24
2023/1/11,2023,1,11,3,6,13536,23
2023/1/11,2023,1,11,3,7,15110,22
2023/1/11,2023,1,11,3,8,16069,21
2023/1/11,2023,1,11,3,9,15925,21
2023/1/11,2023,1,11,3,10,15219,24
2023/1/11,2023,1,11,3,11,14521,26
2023/1/11,2023,1,11,3,12,14100,28
2023/1/11,2023,1,11,3,13,13941,30
2023/1/11,2023,1,11,3,14,14205,31
2023/1/11,2023,1,11,3,15,14745,33
2023/1/11,2023,1,11,3,16,15384,32
2023/1/11,2023,1,11,3,17,16377,32
2023/1/11,2023,1,11,3,18,17119,30
2023/1/11,2023,1,11,3,19,16960,30
2023/1/11,2023,1,11,3,20,16609,29
2023/1/11,2023,1,11,3,21,15978,29
2023/1/11,2023,1,11,3,22,15068,29
2023/1/11,2023,1,11,3,23,14024,29
2023/1/11,2023,1,11,3,24,13049,29
2023/1/12,2023,1,12,4,1,12413,30
2023/1/12,2023,1,12,4,2,12039,30
2023/1/12,2023,1,12,4,3,11856,30
2023/1/12,2023,1,12,4,4,11865,30
2023/1/12,2023,1,12,4,5,12183,30
2023/1/12,2023,1,12,4,6,13067,30
2023/1/12,2023,1,12,4,7,14508,30
2023/1/12,2023,1,12,4,8,15552,30
2023/1/12,2023,1,12,4,9,15922,30
2023/1/12,2023,1,12,4,10,16107,31
2023/1/12,2023,1,12,4,11,16276,31
2023/1/12,2023,1,12,4,12,16327,32
2023/1/12,2023,1,12,4,13,16300,33
2023/1/12,2023,1,12,4,14,16204,34
2023/1/12,2023,1,12,4,15,16033,35
2023/1/12,2023,1,12,4,16,16045,35
2023/1/12,2023,1,12,4,17,16501,36
2023/1/12,2023,1,12,4,18,16852,36
2023/1/12,2023,1,12,4,19,16491,36
2023/1/12,2023,1,12,4,20,15929,37
2023/1/12,2023,1,12,4,21,15196,38
2023/1/12,2023,1,12,4,22,14235,39
2023/1/12,2023,1,12,4,23,13140,40
2023/1/12,2023,1,12,4,24,12145,41
2023/1/13,2023,1,13,5,1,11420,43
2023/1/13,2023,1,13,5,2,10964,45
2023/1/13,2023,1,13,5,3,10703,46
2023/1/13,2023,1,13,5,4,10617,48
2023/1/13,2023,1,13,5,5,10816,52
2023/1/13,2023,1,13,5,6,11581,52
2023/1/13,2023,1,13,5,7,12890,52
2023/1/13,2023,1,13,5,8,13876,52
2023/1/13,2023,1,13,5,9,14326,52
2023/1/13,2023,1,13,5,10,14551,51
2023/1/13,2023,1,13,5,11,14661,51
2023/1/13,2023,1,13,5,12,14585,50
2023/1/13,2023,1,13,5,13,14459,50
2023/1/13,2023,1,13,5,14,14378,51
2023/1/13,2023,1,13,5,15,14249,51
2023/1/13,2023,1,13,5,16,14326,49
2023/1/13,2023,1,13,5,17,14826,49
2023/1/13,2023,1,13,5,18,15223,47
2023/1/13,2023,1,13,5,19,14928,45
2023/1/13,2023,1,13,5,20,14455,43
2023/1/13,2023,1,13,5,21,13985,41
2023/1/13,2023,1,13,5,22,13374,39
2023/1/13,2023,1,13,5,23,12593,39
2023/1/13,2023,1,13,5,24,11885,37
2023/1/14,2023,1,14,6,1,11337,36
2023/1/14,2023,1,14,6,2,11018,35
2023/1/14,2023,1,14,6,3,10882,34
2023/1/14,2023,1,14,6,4,10882,33
2023/1/14,2023,1,14,6,5,11058,33
2023/1/14,2023,1,14,6,6,11457,32
2023/1/14,2023,1,14,6,7,12120,32
2023/1/14,2023,1,14,6,8,12916,32
2023/1/14,2023,1,14,6,9,13730,31
2023/1/14,2023,1,14,6,10,14371,31
2023/1/14,2023,1,14,6,11,14729,32
2023/1/14,2023,1,14,6,12,14868,32
2023/1/14,2023,1,14,6,13,14829,32
2023/1/14,2023,1,14,6,14,14789,32
2023/1/14,2023,1,14,6,15,14767,33
2023/1/14,2023,1,14,6,16,14905,33
2023/1/14,2023,1,14,6,17,15445,33
2023/1/14,2023,1,14,6,18,15998,32
2023/1/14,2023,1,14,6,19,15790,31
2023/1/14,2023,1,14,6,20,15310,31
2023/1/14,2023,1,14,6,21,14848,31
2023/1/14,2023,1,14,6,22,14243,31
2023/1/14,2023,1,14,6,23,13532,30
2023/1/14,2023,1,14,6,24,12808,30
2023/1/15,2023,1,15,7,1,12233,30
2023/1/15,2023,1,15,7,2,11864,30
2023/1/15,2023,1,15,7,3,11656,30
2023/1/15,2023,1,15,7,4,11590,30
2023/1/15,2023,1,15,7,5,11661,30
2023/1/15,2023,1,15,7,6,11927,30
2023/1/15,2023,1,15,7,7,12420,31
2023/1/15,2023,1,15,7,8,13036,31
2023/1/15,2023,1,15,7,9,13603,31
2023/1/15,2023,1,15,7,10,13948,32
2023/1/15,2023,1,15,7,11,14104,33
2023/1/15,2023,1,15,7,12,14272,34
2023/1/15,2023,1,15,7,13,14272,35
2023/1/15,2023,1,15,7,14,14272,35
2023/1/15,2023,1,15,7,15,14441,36
2023/1/15,2023,1,15,7,16,14874,35
2023/1/15,2023,1,15,7,17,15598,35
2023/1/15,2023,1,15,7,18,16382,34
2023/1/15,2023,1,15,7,19,16182,33
2023/1/15,2023,1,15,7,20,15657,33
2023/1/15,2023,1,15,7,21,15135,33
2023/1/15,2023,1,15,7,22,14434,31
2023/1/15,2023,1,15,7,23,13638,31
2023/1/15,2023,1,15,7,24,12879,31
2023/1/16,2023,1,16,1,1,12307,30
2023/1/16,2023,1,16,1,2,11962,30
2023/1/16,2023,1,16,1,3,11808,29
2023/1/16,2023,1,16,1,4,11819,28
2023/1/16,2023,1,16,1,5,12094,29
2023/1/16,2023,1,16,1,6,12748,29
2023/1/16,2023,1,16,1,7,13723,29
2023/1/16,2023,1,16,1,8,14591,29
2023/1/16,2023,1,16,1,9,15295,29
2023/1/16,2023,1,16,1,10,15820,29
2023/1/16,2023,1,16,1,11,15982,30
2023/1/16,2023,1,16,1,12,15986,31
2023/1/16,2023,1,16,1,13,15938,33
2023/1/16,2023,1,16,1,14,15955,33
2023/1/16,2023,1,16,1,15,15979,33
2023/1/16,2023,1,16,1,16,16063,33
2023/1/16,2023,1,16,1,17,16624,33
2023/1/16,2023,1,16,1,18,17304,33
2023/1/16,2023,1,16,1,19,16978,33
2023/1/16,2023,1,16,1,20,16434,33
2023/1/16,2023,1,16,1,21,15720,33
2023/1/16,2023,1,16,1,22,14783,32
2023/1/16,2023,1,16,1,23,13734,32
2023/1/16,2023,1,16,1,24,12837,32
2023/1/17,2023,1,17,2,1,12176,31
2023/1/17,2023,1,17,2,2,11811,30
2023/1/17,2023,1,17,2,3,11678,31
2023/1/17,2023,1,17,2,4,11720,30
2023/1/17,2023,1,17,2,5,12067,30
2023/1/17,2023,1,17,2,6,13006,31
2023/1/17,2023,1,17,2,7,14517,30
2023/1/17,2023,1,17,2,8,15436,30
2023/1/17,2023,1,17,2,9,15322,31
2023/1/17,2023,1,17,2,10,14718,34
2023/1/17,2023,1,17,2,11,14041,37
2023/1/17,2023,1,17,2,12,13592,40
2023/1/17,2023,1,17,2,13,13511,43
2023/1/17,2023,1,17,2,14,13826,45
2023/1/17,2023,1,17,2,15,14278,45
2023/1/17,2023,1,17,2,16,14708,45
2023/1/17,2023,1,17,2,17,15433,44
2023/1/17,2023,1,17,2,18,16177,42
2023/1/17,2023,1,17,2,19,16005,41
2023/1/17,2023,1,17,2,20,15487,40
2023/1/17,2023,1,17,2,21,14799,40
2023/1/17,2023,1,17,2,22,13906,40
2023/1/17,2023,1,17,2,23,12821,40
2023/1/17,2023,1,17,2,24,11957,39
2023/1/18,2023,1,18,3,1,11327,39
2023/1/18,2023,1,18,3,2,11000,39
2023/1/18,2023,1,18,3,3,10841,39
2023/1/18,2023,1,18,3,4,10867,38
2023/1/18,2023,1,18,3,5,11217,38
2023/1/18,2023,1,18,3,6,12102,38
2023/1/18,2023,1,18,3,7,13558,38
2023/1/18,2023,1,18,3,8,14519,38
2023/1/18,2023,1,18,3,9,14651,39
2023/1/18,2023,1,18,3,10,14476,41
2023/1/18,2023,1,18,3,11,14096,45
2023/1/18,2023,1,18,3,12,13851,46
2023/1/18,2023,1,18,3,13,13577,47
2023/1/18,2023,1,18,3,14,13367,48
2023/1/18,2023,1,18,3,15,13498,48
2023/1/18,2023,1,18,3,16,13965,48
2023/1/18,2023,1,18,3,17,14797,46
2023/1/18,2023,1,18,3,18,15768,45
2023/1/18,2023,1,18,3,19,15693,44
2023/1/18,2023,1,18,3,20,15253,43
2023/1/18,2023,1,18,3,21,14643,42
2023/1/18,2023,1,18,3,22,13801,42
2023/1/18,2023,1,18,3,23,12768,41
2023/1/18,2023,1,18,3,24,11899,40
2023/1/19,2023,1,19,4,1,11350,40
2023/1/19,2023,1,19,4,2,11012,40
2023/1/19,2023,1,19,4,3,10853,38
2023/1/19,2023,1,19,4,4,10919,36
2023/1/19,2023,1,19,4,5,11292,36
2023/1/19,2023,1,19,4,6,12229,35
2023/1/19,2023,1,19,4,7,13769,35
2023/1/19,2023,1,19,4,8,14725,35
2023/1/19,2023,1,19,4,9,14907,35
2023/1/19,2023,1,19,4,10,14875,36
2023/1/19,2023,1,19,4,11,14894,37
2023/1/19,2023,1,19,4,12,14881,38
2023/1/19,2023,1,19,4,13,14980,39
2023/1/19,2023,1,19,4,14,15099,39
2023/1/19,2023,1,19,4,15,15149,38
2023/1/19,2023,1,19,4,16,15339,37
2023/1/19,2023,1,19,4,17,15935,36
2023/1/19,2023,1,19,4,18,16476,35
2023/1/19,2023,1,19,4,19,16265,35
2023/1/19,2023,1,19,4,20,15724,36
2023/1/19,2023,1,19,4,21,15110,36
2023/1/19,2023,1,19,4,22,14275,36
2023/1/19,2023,1,19,4,23,13279,36
2023/1/19,2023,1,19,4,24,12444,36
2023/1/20,2023,1,20,5,1,11824,35
2023/1/20,2023,1,20,5,2,11474,35
2023/1/20,2023,1,20,5,3,11252,34
2023/1/20,2023,1,20,5,4,11216,35
2023/1/20,2023,1,20,5,5,11540,35
2023/1/20,2023,1,20,5,6,12372,34
2023/1/20,2023,1,20,5,7,13649,35
2023/1/20,2023,1,20,5,8,14641,34
2023/1/20,2023,1,20,5,9,15110,34
2023/1/20,2023,1,20,5,10,15385,34
2023/1/20,2023,1,20,5,11,15645,34
2023/1/20,2023,1,20,5,12,15730,35
2023/1/20,2023,1,20,5,13,15617,35
2023/1/20,2023,1,20,5,14,15474,35
2023/1/20,2023,1,20,5,15,15318,35
2023/1/20,2023,1,20,5,16,15348,35
2023/1/20,2023,1,20,5,17,15827,35
2023/1/20,2023,1,20,5,18,16426,35
2023/1/20,2023,1,20,5,19,16117,35
2023/1/20,2023,1,20,5,20,15582,34
2023/1/20,2023,1,20,5,21,15002,34
2023/1/20,2023,1,20,5,22,14293,34
2023/1/20,2023,1,20,5,23,13431,33
2023/1/20,2023,1,20,5,24,12595,33
2023/1/21,2023,1,21,6,1,11993,32
2023/1/21,2023,1,21,6,2,11595,32
2023/1/21,2023,1,21,6,3,11379,31
2023/1/21,2023,1,21,6,4,11332,31
2023/1/21,2023,1,21,6,5,11462,30
2023/1/21,2023,1,21,6,6,11845,30
2023/1/21,2023,1,21,6,7,12504,30
2023/1/21,2023,1,21,6,8,13254,30
2023/1/21,2023,1,21,6,9,13970,31
2023/1/21,2023,1,21,6,10,14379,31
2023/1/21,2023,1,21,6,11,14530,32
2023/1/21,2023,1,21,6,12,14681,33
2023/1/21,2023,1,21,6,13,14680,33
2023/1/21,2023,1,21,6,14,14628,33
2023/1/21,2023,1,21,6,15,14628,33
2023/1/21,2023,1,21,6,16,14802,33
2023/1/21,2023,1,21,6,17,15328,32
2023/1/21,2023,1,21,6,18,15974,31
2023/1/21,2023,1,21,6,19,15763,30
2023/1/21,2023,1,21,6,20,15311,30
2023/1/21,2023,1,21,6,21,14838,29
2023/1/21,2023,1,21,6,22,14225,29
2023/1/21,2023,1,21,6,23,13494,29
2023/1/21,2023,1,21,6,24,12760,28
2023/1/22,2023,1,22,7,1,12206,28
2023/1/22,2023,1,22,7,2,11821,27
2023/1/22,2023,1,22,7,3,11599,27
2023/1/22,2023,1,22,7,4,11543,27
2023/1/22,2023,1,22,7,5,11610,28
2023/1/22,2023,1,22,7,6,11871,28
2023/1/22,2023,1,22,7,7,12368,28
2023/1/22,2023,1,22,7,8,12990,28
2023/1/22,2023,1,22,7,9,13734,28
2023/1/22,2023,1,22,7,10,14357,29
2023/1/22,2023,1,22,7,11,14661,30
2023/1/22,2023,1,22,7,12,14715,32
2023/1/22,2023,1,22,7,13,14705,33
2023/1/22,2023,1,22,7,14,14694,33
2023/1/22,2023,1,22,7,15,14764,34
2023/1/22,2023,1,22,7,16,15000,35
2023/1/22,2023,1,22,7,17,15622,34
2023/1/22,2023,1,22,7,18,16235,34
2023/1/22,2023,1,22,7,19,16033,34
2023/1/22,2023,1,22,7,20,15496,34
2023/1/22,2023,1,22,7,21,14940,33
2023/1/22,2023,1,22,7,22,14080,34
2023/1/22,2023,1,22,7,23,13137,33
2023/1/22,2023,1,22,7,24,12286,33
2023/1/23,2023,1,23,1,1,11730,33
2023/1/23,2023,1,23,1,2,11384,33
2023/1/23,2023,1,23,1,3,11247,33
2023/1/23,2023,1,23,1,4,11271,34
2023/1/23,2023,1,23,1,5,11597,34
2023/1/23,2023,1,23,1,6,12429,34
2023/1/23,2023,1,23,1,7,13746,34
2023/1/23,2023,1,23,1,8,14789,34
2023/1/23,2023,1,23,1,9,15275,34
2023/1/23,2023,1,23,1,10,15590,34
2023/1/23,2023,1,23,1,11,15844,34
2023/1/23,2023,1,23,1,12,16020,34
2023/1/23,2023,1,23,1,13,16109,33
2023/1/23,2023,1,23,1,14,16150,33
2023/1/23,2023,1,23,1,15,16090,33
2023/1/23,2023,1,23,1,16,16040,33
2023/1/23,2023,1,23,1,17,16448,33
2023/1/23,2023,1,23,1,18,17106,33
2023/1/23,2023,1,23,1,19,16884,32
2023/1/23,2023,1,23,1,20,16365,33
2023/1/23,2023,1,23,1,21,15620,32
2023/1/23,2023,1,23,1,22,14704,32
2023/1/23,2023,1,23,1,23,13677,31
2023/1/23,2023,1,23,1,24,12781,31
2023/1/24,2023,1,24,2,1,12182,31
2023/1/24,2023,1,24,2,2,11846,31
2023/1/24,2023,1,24,2,3,11693,31
2023/1/24,2023,1,24,2,4,11727,31
2023/1/24,2023,1,24,2,5,12082,30
2023/1/24,2023,1,24,2,6,12977,30
2023/1/24,2023,1,24,2,7,14442,30
2023/1/24,2023,1,24,2,8,15360,30
2023/1/24,2023,1,24,2,9,15658,31
2023/1/24,2023,1,24,2,10,15523,32
2023/1/24,2023,1,24,2,11,15181,34
2023/1/24,2023,1,24,2,12,14950,36
2023/1/24,2023,1,24,2,13,14963,37
2023/1/24,2023,1,24,2,14,15028,38
2023/1/24,2023,1,24,2,15,15123,38
2023/1/24,2023,1,24,2,16,15234,38
2023/1/24,2023,1,24,2,17,15920,37
2023/1/24,2023,1,24,2,18,16848,36
2023/1/24,2023,1,24,2,19,16755,36
2023/1/24,2023,1,24,2,20,16273,36
2023/1/24,2023,1,24,2,21,15618,35
2023/1/24,2023,1,24,2,22,14728,34
2023/1/24,2023,1,24,2,23,13645,35
2023/1/24,2023,1,24,2,24,12727,34
2023/1/25,2023,1,25,3,1,12146,33
2023/1/25,2023,1,25,3,2,11817,33
2023/1/25,2023,1,25,3,3,11671,32
2023/1/25,2023,1,25,3,4,11709,32
2023/1/25,2023,1,25,3,5,12073,30
2023/1/25,2023,1,25,3,6,13014,30
2023/1/25,2023,1,25,3,7,14542,30
2023/1/25,2023,1,25,3,8,15472,30
2023/1/25,2023,1,25,3,9,15742,31
2023/1/25,2023,1,25,3,10,15815,32
2023/1/25,2023,1,25,3,11,15831,33
2023/1/25,2023,1,25,3,12,15717,34
2023/1/25,2023,1,25,3,13,15621,34
2023/1/25,2023,1,25,3,14,15609,34
2023/1/25,2023,1,25,3,15,15646,34
2023/1/25,2023,1,25,3,16,15854,34
2023/1/25,2023,1,25,3,17,16466,34
2023/1/25,2023,1,25,3,18,17093,33
2023/1/25,2023,1,25,3,19,16886,33
2023/1/25,2023,1,25,3,20,16405,33
2023/1/25,2023,1,25,3,21,15650,33
2023/1/25,2023,1,25,3,22,14688,34
2023/1/25,2023,1,25,3,23,13549,36
2023/1/25,2023,1,25,3,24,12548,37
2023/1/26,2023,1,26,4,1,11851,38
2023/1/26,2023,1,26,4,2,11411,39
2023/1/26,2023,1,26,4,3,11146,41
2023/1/26,2023,1,26,4,4,11073,43
2023/1/26,2023,1,26,4,5,11311,43
2023/1/26,2023,1,26,4,6,12068,44
2023/1/26,2023,1,26,4,7,13439,43
