date,year,month,day,weekday,hour,demand,temperature
2009/1/1,2009,1,1,4,1,30360,24
2009/1/1,2009,1,1,4,2,29155,24
2009/1/1,2009,1,1,4,3,28086,24
2009/1/1,2009,1,1,4,4,28031,24
2009/1/1,2009,1,1,4,5,27730,24
2009/1/1,2009,1,1,4,6,30490,24
2009/1/1,2009,1,1,4,7,37081,24
2009/1/1,2009,1,1,4,8,46975,24
2009/1/1,2009,1,1,4,9,57261,25
2009/1/1,2009,1,1,4,10,63679,28
2009/1/1,2009,1,1,4,11,65123,30
2009/1/1,2009,1,1,4,12,65142,30
2009/1/1,2009,1,1,4,13,64745,30
2009/1/1,2009,1,1,4,14,64783,28
2009/1/1,2009,1,1,4,15,64607,29
2009/1/1,2009,1,1,4,16,61089,29
2009/1/1,2009,1,1,4,17,52406,29
2009/1/1,2009,1,1,4,18,50328,28
2009/1/1,2009,1,1,4,19,52425,27
2009/1/1,2009,1,1,4,20,50457,25
2009/1/1,2009,1,1,4,21,41577,25
2009/1/1,2009,1,1,4,22,36002,25
2009/1/1,2009,1,1,4,23,33522,25
2009/1/1,2009,1,1,4,24,30625,24
2009/1/2,2009,1,2,5,1,29060,24
2009/1/2,2009,1,2,5,2,27586,24
2009/1/2,2009,1,2,5,3,26846,24
2009/1/2,2009,1,2,5,4,26561,23
2009/1/2,2009,1,2,5,5,26626,23
2009/1/2,2009,1,2,5,6,29623,23
2009/1/2,2009,1,2,5,7,36612,23
2009/1/2,2009,1,2,5,8,48735,23
2009/1/2,2009,1,2,5,9,57640,24
2009/1/2,2009,1,2,5,10,62674,25
2009/1/2,2009,1,2,5,11,64199,27
2009/1/2,2009,1,2,5,12,63426,28
2009/1/2,2009,1,2,5,13,62501,29
2009/1/2,2009,1,2,5,14,63652,29
2009/1/2,2009,1,2,5,15,63210,28
2009/1/2,2009,1,2,5,16,62199,28
2009/1/2,2009,1,2,5,17,54278,28
2009/1/2,2009,1,2,5,18,50700,27
2009/1/2,2009,1,2,5,19,52979,27
2009/1/2,2009,1,2,5,20,50947,26
2009/1/2,2009,1,2,5,21,41600,25
2009/1/2,2009,1,2,5,22,35936,24
2009/1/2,2009,1,2,5,23,32087,24
2009/1/2,2009,1,2,5,24,29645,24
2009/1/3,2009,1,3,6,1,28288,24
2009/1/3,2009,1,3,6,2,26990,24
2009/1/3,2009,1,3,6,3,26284,24
2009/1/3,2009,1,3,6,4,26047,23
2009/1/3,2009,1,3,6,5,25965,23
2009/1/3,2009,1,3,6,6,27347,23
2009/1/3,2009,1,3,6,7,29320,23
2009/1/3,2009,1,3,6,8,33989,24
2009/1/3,2009,1,3,6,9,44474,24
2009/1/3,2009,1,3,6,10,51617,25
2009/1/3,2009,1,3,6,11,52517,26
2009/1/3,2009,1,3,6,12,50691,26
2009/1/3,2009,1,3,6,13,47800,26
2009/1/3,2009,1,3,6,14,47629,27
2009/1/3,2009,1,3,6,15,46962,27
2009/1/3,2009,1,3,6,16,46680,26
2009/1/3,2009,1,3,6,17,45825,26
2009/1/3,2009,1,3,6,18,46635,25
2009/1/3,2009,1,3,6,19,50761,25
2009/1/3,2009,1,3,6,20,49260,24
2009/1/3,2009,1,3,6,21,40557,24
2009/1/3,2009,1,3,6,22,34675,24
2009/1/3,2009,1,3,6,23,31996,23
2009/1/3,2009,1,3,6,24,29536,23
2009/1/4,2009,1,4,7,1,28364,23
2009/1/4,2009,1,4,7,2,26949,24
2009/1/4,2009,1,4,7,3,25615,24
2009/1/4,2009,1,4,7,4,25146,24
2009/1/4,2009,1,4,7,5,24969,24
2009/1/4,2009,1,4,7,6,24833,24
2009/1/4,2009,1,4,7,7,23998,24
2009/1/4,2009,1,4,7,8,25935,24
2009/1/4,2009,1,4,7,9,35521,25
2009/1/4,2009,1,4,7,10,41549,26
2009/1/4,2009,1,4,7,11,42181,28
2009/1/4,2009,1,4,7,12,42797,30
2009/1/4,2009,1,4,7,13,42573,29
2009/1/4,2009,1,4,7,14,42768,28
2009/1/4,2009,1,4,7,15,42478,28
2009/1/4,2009,1,4,7,16,41759,28
2009/1/4,2009,1,4,7,17,41730,27
2009/1/4,2009,1,4,7,18,43558,26
2009/1/4,2009,1,4,7,19,46955,25
2009/1/4,2009,1,4,7,20,45841,25
2009/1/4,2009,1,4,7,21,37817,24
2009/1/4,2009,1,4,7,22,31649,24
2009/1/4,2009,1,4,7,23,28601,24
2009/1/4,2009,1,4,7,24,28846,24
2009/1/5,2009,1,5,1,1,27669,23
2009/1/5,2009,1,5,1,2,26661,23
2009/1/5,2009,1,5,1,3,25805,23
2009/1/5,2009,1,5,1,4,26181,23
2009/1/5,2009,1,5,1,5,27499,23
2009/1/5,2009,1,5,1,6,30108,22
2009/1/5,2009,1,5,1,7,36221,22
2009/1/5,2009,1,5,1,8,47377,23
2009/1/5,2009,1,5,1,9,58317,25
2009/1/5,2009,1,5,1,10,63803,27
2009/1/5,2009,1,5,1,11,64688,28
2009/1/5,2009,1,5,1,12,64566,30
2009/1/5,2009,1,5,1,13,63859,31
2009/1/5,2009,1,5,1,14,65080,30
2009/1/5,2009,1,5,1,15,63998,30
2009/1/5,2009,1,5,1,16,61603,30
2009/1/5,2009,1,5,1,17,52972,30
2009/1/5,2009,1,5,1,18,50044,29
2009/1/5,2009,1,5,1,19,51883,27
2009/1/5,2009,1,5,1,20,50579,26
2009/1/5,2009,1,5,1,21,41658,26
2009/1/5,2009,1,5,1,22,35432,25
2009/1/5,2009,1,5,1,23,30607,25
2009/1/5,2009,1,5,1,24,26446,25
2009/1/6,2009,1,6,2,1,25501,25
2009/1/6,2009,1,6,2,2,24399,24
2009/1/6,2009,1,6,2,3,23654,24
2009/1/6,2009,1,6,2,4,23693,24
2009/1/6,2009,1,6,2,5,24533,24
2009/1/6,2009,1,6,2,6,26592,24
2009/1/6,2009,1,6,2,7,34911,24
2009/1/6,2009,1,6,2,8,45499,24
2009/1/6,2009,1,6,2,9,56231,26
2009/1/6,2009,1,6,2,10,62163,27
2009/1/6,2009,1,6,2,11,62925,28
2009/1/6,2009,1,6,2,12,62755,29
2009/1/6,2009,1,6,2,13,62442,31
2009/1/6,2009,1,6,2,14,63284,31
2009/1/6,2009,1,6,2,15,63551,31
2009/1/6,2009,1,6,2,16,60818,31
2009/1/6,2009,1,6,2,17,51756,30
2009/1/6,2009,1,6,2,18,48568,29
2009/1/6,2009,1,6,2,19,50603,28
2009/1/6,2009,1,6,2,20,48838,26
2009/1/6,2009,1,6,2,21,39657,26
2009/1/6,2009,1,6,2,22,34123,25
2009/1/6,2009,1,6,2,23,30656,24
2009/1/6,2009,1,6,2,24,28467,24
2009/1/7,2009,1,7,3,1,27413,24
2009/1/7,2009,1,7,3,2,26278,24
2009/1/7,2009,1,7,3,3,25308,23
2009/1/7,2009,1,7,3,4,25491,24
2009/1/7,2009,1,7,3,5,26134,24
2009/1/7,2009,1,7,3,6,29348,24
2009/1/7,2009,1,7,3,7,36634,24
2009/1/7,2009,1,7,3,8,46279,24
2009/1/7,2009,1,7,3,9,57095,26
2009/1/7,2009,1,7,3,10,62266,28
2009/1/7,2009,1,7,3,11,63545,29
2009/1/7,2009,1,7,3,12,63280,29
2009/1/7,2009,1,7,3,13,62925,30
2009/1/7,2009,1,7,3,14,63753,31
2009/1/7,2009,1,7,3,15,63749,31
2009/1/7,2009,1,7,3,16,59773,30
2009/1/7,2009,1,7,3,17,50793,29
2009/1/7,2009,1,7,3,18,47610,28
2009/1/7,2009,1,7,3,19,50482,27
2009/1/7,2009,1,7,3,20,48815,26
2009/1/7,2009,1,7,3,21,39911,26
2009/1/7,2009,1,7,3,22,33469,25
2009/1/7,2009,1,7,3,23,31038,25
2009/1/7,2009,1,7,3,24,28365,25
2009/1/8,2009,1,8,4,1,26895,25
2009/1/8,2009,1,8,4,2,25906,24
2009/1/8,2009,1,8,4,3,25066,24
2009/1/8,2009,1,8,4,4,24908,24
2009/1/8,2009,1,8,4,5,25798,24
2009/1/8,2009,1,8,4,6,28553,23
2009/1/8,2009,1,8,4,7,36103,23
2009/1/8,2009,1,8,4,8,46230,24
2009/1/8,2009,1,8,4,9,56703,26
2009/1/8,2009,1,8,4,10,61633,27
2009/1/8,2009,1,8,4,11,62766,27
2009/1/8,2009,1,8,4,12,62163,30
2009/1/8,2009,1,8,4,13,61714,31
2009/1/8,2009,1,8,4,14,62128,30
2009/1/8,2009,1,8,4,15,61966,30
2009/1/8,2009,1,8,4,16,58857,29
2009/1/8,2009,1,8,4,17,50635,28
2009/1/8,2009,1,8,4,18,47718,27
2009/1/8,2009,1,8,4,19,48927,26
2009/1/8,2009,1,8,4,20,47476,26
2009/1/8,2009,1,8,4,21,39695,25
2009/1/8,2009,1,8,4,22,33108,25
2009/1/8,2009,1,8,4,23,30258,25
2009/1/8,2009,1,8,4,24,28023,25
2009/1/9,2009,1,9,5,1,26578,25
2009/1/9,2009,1,9,5,2,25658,24
2009/1/9,2009,1,9,5,3,25044,24
2009/1/9,2009,1,9,5,4,25086,24
2009/1/9,2009,1,9,5,5,25982,24
2009/1/9,2009,1,9,5,6,28811,24
2009/1/9,2009,1,9,5,7,35799,24
2009/1/9,2009,1,9,5,8,46134,24
2009/1/9,2009,1,9,5,9,57085,25
2009/1/9,2009,1,9,5,10,61732,27
2009/1/9,2009,1,9,5,11,62745,28
2009/1/9,2009,1,9,5,12,61201,30
2009/1/9,2009,1,9,5,13,59993,29
2009/1/9,2009,1,9,5,14,61386,29
2009/1/9,2009,1,9,5,15,61695,31
2009/1/9,2009,1,9,5,16,59307,29
2009/1/9,2009,1,9,5,17,50715,28
2009/1/9,2009,1,9,5,18,48161,27
2009/1/9,2009,1,9,5,19,50818,27
2009/1/9,2009,1,9,5,20,49033,26
2009/1/9,2009,1,9,5,21,39879,25
2009/1/9,2009,1,9,5,22,34111,25
2009/1/9,2009,1,9,5,23,30132,25
2009/1/9,2009,1,9,5,24,27071,24
2009/1/10,2009,1,10,6,1,25440,24
2009/1/10,2009,1,10,6,2,25769,24
2009/1/10,2009,1,10,6,3,24853,23
2009/1/10,2009,1,10,6,4,24684,23
2009/1/10,2009,1,10,6,5,25292,23
2009/1/10,2009,1,10,6,6,26845,23
2009/1/10,2009,1,10,6,7,28526,23
2009/1/10,2009,1,10,6,8,33323,23
2009/1/10,2009,1,10,6,9,44291,24
2009/1/10,2009,1,10,6,10,49659,26
2009/1/10,2009,1,10,6,11,50415,28
2009/1/10,2009,1,10,6,12,50178,29
2009/1/10,2009,1,10,6,13,47193,30
2009/1/10,2009,1,10,6,14,46476,29
2009/1/10,2009,1,10,6,15,45443,28
2009/1/10,2009,1,10,6,16,44754,28
2009/1/10,2009,1,10,6,17,44443,28
2009/1/10,2009,1,10,6,18,45393,27
2009/1/10,2009,1,10,6,19,48925,26
2009/1/10,2009,1,10,6,20,47713,26
2009/1/10,2009,1,10,6,21,38899,25
2009/1/10,2009,1,10,6,22,32849,25
2009/1/10,2009,1,10,6,23,30401,25
2009/1/10,2009,1,10,6,24,28216,24
2009/1/11,2009,1,11,7,1,26577,24
2009/1/11,2009,1,11,7,2,25192,23
2009/1/11,2009,1,11,7,3,24339,23
2009/1/11,2009,1,11,7,4,23915,23
2009/1/11,2009,1,11,7,5,24162,23
2009/1/11,2009,1,11,7,6,25497,23
2009/1/11,2009,1,11,7,7,24822,23
2009/1/11,2009,1,11,7,8,27184,23
2009/1/11,2009,1,11,7,9,36866,24
2009/1/11,2009,1,11,7,10,41827,23
2009/1/11,2009,1,11,7,11,42790,23
2009/1/11,2009,1,11,7,12,42940,23
2009/1/11,2009,1,11,7,13,43906,23
2009/1/11,2009,1,11,7,14,44055,24
2009/1/11,2009,1,11,7,15,43606,29
2009/1/11,2009,1,11,7,16,43309,29
2009/1/11,2009,1,11,7,17,43144,28
2009/1/11,2009,1,11,7,18,45245,27
2009/1/11,2009,1,11,7,19,46606,26
2009/1/11,2009,1,11,7,20,45405,25
2009/1/11,2009,1,11,7,21,37290,25
2009/1/11,2009,1,11,7,22,32001,24
2009/1/11,2009,1,11,7,23,28714,23
2009/1/11,2009,1,11,7,24,26524,23
2009/1/12,2009,1,12,1,1,25445,23
2009/1/12,2009,1,12,1,2,24519,23
2009/1/12,2009,1,12,1,3,23642,23
2009/1/12,2009,1,12,1,4,23820,23
2009/1/12,2009,1,12,1,5,24928,22
2009/1/12,2009,1,12,1,6,28380,22
2009/1/12,2009,1,12,1,7,33623,22
2009/1/12,2009,1,12,1,8,41105,22
2009/1/12,2009,1,12,1,9,50354,24
2009/1/12,2009,1,12,1,10,56237,27
2009/1/12,2009,1,12,1,11,57788,28
2009/1/12,2009,1,12,1,12,57850,29
2009/1/12,2009,1,12,1,13,56889,30
2009/1/12,2009,1,12,1,14,60861,30
2009/1/12,2009,1,12,1,15,66200,28
2009/1/12,2009,1,12,1,16,62896,29
2009/1/12,2009,1,12,1,17,52423,28
2009/1/12,2009,1,12,1,18,48421,28
2009/1/12,2009,1,12,1,19,51148,26
2009/1/12,2009,1,12,1,20,48729,25
2009/1/12,2009,1,12,1,21,39971,24
2009/1/12,2009,1,12,1,22,33978,24
2009/1/12,2009,1,12,1,23,31074,24
2009/1/12,2009,1,12,1,24,28464,24
2009/1/13,2009,1,13,2,1,27090,24
2009/1/13,2009,1,13,2,2,26236,24
2009/1/13,2009,1,13,2,3,25754,24
2009/1/13,2009,1,13,2,4,25649,24
2009/1/13,2009,1,13,2,5,26382,24
2009/1/13,2009,1,13,2,6,29958,23
2009/1/13,2009,1,13,2,7,37070,24
2009/1/13,2009,1,13,2,8,48904,24
2009/1/13,2009,1,13,2,9,60892,25
2009/1/13,2009,1,13,2,10,65942,27
2009/1/13,2009,1,13,2,11,67590,29
2009/1/13,2009,1,13,2,12,66513,28
2009/1/13,2009,1,13,2,13,65895,29
2009/1/13,2009,1,13,2,14,56857,25
2009/1/13,2009,1,13,2,15,56220,25
2009/1/13,2009,1,13,2,16,53507,27
2009/1/13,2009,1,13,2,17,45830,28
2009/1/13,2009,1,13,2,18,43885,27
2009/1/13,2009,1,13,2,19,46668,26
2009/1/13,2009,1,13,2,20,44820,25
2009/1/13,2009,1,13,2,21,35781,25
2009/1/13,2009,1,13,2,22,30205,24
2009/1/13,2009,1,13,2,23,27393,24
2009/1/13,2009,1,13,2,24,25174,25
2009/1/14,2009,1,14,3,1,24086,25
2009/1/14,2009,1,14,3,2,25492,24
2009/1/14,2009,1,14,3,3,25374,24
2009/1/14,2009,1,14,3,4,25489,24
2009/1/14,2009,1,14,3,5,26473,24
2009/1/14,2009,1,14,3,6,29210,24
2009/1/14,2009,1,14,3,7,35049,24
2009/1/14,2009,1,14,3,8,43472,24
2009/1/14,2009,1,14,3,9,53811,26
2009/1/14,2009,1,14,3,10,59543,26
2009/1/14,2009,1,14,3,11,60682,27
2009/1/14,2009,1,14,3,12,59866,29
2009/1/14,2009,1,14,3,13,60133,30
2009/1/14,2009,1,14,3,14,59879,30
2009/1/14,2009,1,14,3,15,59702,30
2009/1/14,2009,1,14,3,16,57080,30
2009/1/14,2009,1,14,3,17,49366,28
2009/1/14,2009,1,14,3,18,47618,28
2009/1/14,2009,1,14,3,19,49856,27
2009/1/14,2009,1,14,3,20,48425,25
2009/1/14,2009,1,14,3,21,39165,24
2009/1/14,2009,1,14,3,22,33825,24
2009/1/14,2009,1,14,3,23,30564,24
2009/1/14,2009,1,14,3,24,28215,23
2009/1/15,2009,1,15,4,1,27191,23
2009/1/15,2009,1,15,4,2,26382,23
2009/1/15,2009,1,15,4,3,25347,22
2009/1/15,2009,1,15,4,4,25253,22
2009/1/15,2009,1,15,4,5,26617,22
2009/1/15,2009,1,15,4,6,29535,22
2009/1/15,2009,1,15,4,7,36549,22
2009/1/15,2009,1,15,4,8,44578,23
2009/1/15,2009,1,15,4,9,51063,25
2009/1/15,2009,1,15,4,10,55471,27
2009/1/15,2009,1,15,4,11,56816,28
2009/1/15,2009,1,15,4,12,56191,30
2009/1/15,2009,1,15,4,13,55830,29
2009/1/15,2009,1,15,4,14,56615,31
2009/1/15,2009,1,15,4,15,56187,29
2009/1/15,2009,1,15,4,16,53597,29
2009/1/15,2009,1,15,4,17,46247,28
2009/1/15,2009,1,15,4,18,43537,27
2009/1/15,2009,1,15,4,19,46353,26
2009/1/15,2009,1,15,4,20,44920,25
2009/1/15,2009,1,15,4,21,36647,24
2009/1/15,2009,1,15,4,22,30616,24
2009/1/15,2009,1,15,4,23,27045,24
2009/1/15,2009,1,15,4,24,24954,24
2009/1/16,2009,1,16,5,1,23411,23
2009/1/16,2009,1,16,5,2,22779,23
2009/1/16,2009,1,16,5,3,21919,23
2009/1/16,2009,1,16,5,4,22215,22
2009/1/16,2009,1,16,5,5,23313,22
2009/1/16,2009,1,16,5,6,26414,22
2009/1/16,2009,1,16,5,7,32009,22
2009/1/16,2009,1,16,5,8,40009,22
2009/1/16,2009,1,16,5,9,50364,25
2009/1/16,2009,1,16,5,10,56145,28
2009/1/16,2009,1,16,5,11,57166,28
2009/1/16,2009,1,16,5,12,55448,29
2009/1/16,2009,1,16,5,13,54803,29
2009/1/16,2009,1,16,5,14,55518,29
2009/1/16,2009,1,16,5,15,55824,29
2009/1/16,2009,1,16,5,16,53625,29
2009/1/16,2009,1,16,5,17,45867,29
2009/1/16,2009,1,16,5,18,43877,28
2009/1/16,2009,1,16,5,19,46589,27
2009/1/16,2009,1,16,5,20,45134,25
2009/1/16,2009,1,16,5,21,38589,25
2009/1/16,2009,1,16,5,22,34231,24
2009/1/16,2009,1,16,5,23,31346,23
2009/1/16,2009,1,16,5,24,26390,23
2009/1/17,2009,1,17,6,1,23719,23
2009/1/17,2009,1,17,6,2,22434,22
2009/1/17,2009,1,17,6,3,21934,22
2009/1/17,2009,1,17,6,4,21999,22
2009/1/17,2009,1,17,6,5,22620,22
2009/1/17,2009,1,17,6,6,24095,21
2009/1/17,2009,1,17,6,7,24832,21
2009/1/17,2009,1,17,6,8,29508,22
2009/1/17,2009,1,17,6,9,38446,25
2009/1/17,2009,1,17,6,10,44575,27
2009/1/17,2009,1,17,6,11,45532,29
2009/1/17,2009,1,17,6,12,45327,30
2009/1/17,2009,1,17,6,13,43281,30
2009/1/17,2009,1,17,6,14,42661,31
2009/1/17,2009,1,17,6,15,42552,30
2009/1/17,2009,1,17,6,16,41653,30
2009/1/17,2009,1,17,6,17,41129,29
2009/1/17,2009,1,17,6,18,41531,28
2009/1/17,2009,1,17,6,19,45678,27
2009/1/17,2009,1,17,6,20,44498,25
2009/1/17,2009,1,17,6,21,39717,24
2009/1/17,2009,1,17,6,22,35754,24
2009/1/17,2009,1,17,6,23,31730,23
2009/1/17,2009,1,17,6,24,27514,23
2009/1/18,2009,1,18,7,1,24736,22
2009/1/18,2009,1,18,7,2,23114,22
2009/1/18,2009,1,18,7,3,22418,22
2009/1/18,2009,1,18,7,4,22171,22
2009/1/18,2009,1,18,7,5,22605,22
2009/1/18,2009,1,18,7,6,23154,22
2009/1/18,2009,1,18,7,7,22542,22
2009/1/18,2009,1,18,7,8,24718,22
2009/1/18,2009,1,18,7,9,34512,25
2009/1/18,2009,1,18,7,10,39186,27
2009/1/18,2009,1,18,7,11,40048,28
2009/1/18,2009,1,18,7,12,40432,29
2009/1/18,2009,1,18,7,13,40266,30
2009/1/18,2009,1,18,7,14,40155,31
2009/1/18,2009,1,18,7,15,40132,30
2009/1/18,2009,1,18,7,16,40029,30
2009/1/18,2009,1,18,7,17,39786,30
2009/1/18,2009,1,18,7,18,40984,28
2009/1/18,2009,1,18,7,19,44537,27
2009/1/18,2009,1,18,7,20,45078,25
2009/1/18,2009,1,18,7,21,41103,24
2009/1/18,2009,1,18,7,22,35530,24
2009/1/18,2009,1,18,7,23,31621,23
2009/1/18,2009,1,18,7,24,27864,22
2009/1/19,2009,1,19,1,1,25362,22
2009/1/19,2009,1,19,1,2,24141,22
2009/1/19,2009,1,19,1,3,23178,21
2009/1/19,2009,1,19,1,4,23331,21
2009/1/19,2009,1,19,1,5,24505,21
2009/1/19,2009,1,19,1,6,27526,21
2009/1/19,2009,1,19,1,7,34464,20
2009/1/19,2009,1,19,1,8,44784,21
2009/1/19,2009,1,19,1,9,54595,23
2009/1/19,2009,1,19,1,10,60516,27
2009/1/19,2009,1,19,1,11,61960,29
2009/1/19,2009,1,19,1,12,61177,30
2009/1/19,2009,1,19,1,13,60873,30
2009/1/19,2009,1,19,1,14,62235,31
2009/1/19,2009,1,19,1,15,61838,31
2009/1/19,2009,1,19,1,16,58954,31
2009/1/19,2009,1,19,1,17,50188,30
2009/1/19,2009,1,19,1,18,46705,29
2009/1/19,2009,1,19,1,19,49410,27
2009/1/19,2009,1,19,1,20,47623,26
2009/1/19,2009,1,19,1,21,39312,25
2009/1/19,2009,1,19,1,22,32873,24
2009/1/19,2009,1,19,1,23,29336,23
2009/1/19,2009,1,19,1,24,26981,23
2009/1/20,2009,1,20,2,1,25645,22
2009/1/20,2009,1,20,2,2,24650,22
2009/1/20,2009,1,20,2,3,24110,22
2009/1/20,2009,1,20,2,4,24006,21
2009/1/20,2009,1,20,2,5,25074,21
2009/1/20,2009,1,20,2,6,27665,21
2009/1/20,2009,1,20,2,7,34725,21
2009/1/20,2009,1,20,2,8,45435,22
2009/1/20,2009,1,20,2,9,55533,25
2009/1/20,2009,1,20,2,10,61309,27
2009/1/20,2009,1,20,2,11,62666,28
2009/1/20,2009,1,20,2,12,61768,30
2009/1/20,2009,1,20,2,13,61523,31
2009/1/20,2009,1,20,2,14,62340,31
2009/1/20,2009,1,20,2,15,61469,31
2009/1/20,2009,1,20,2,16,58581,31
2009/1/20,2009,1,20,2,17,50504,30
2009/1/20,2009,1,20,2,18,48152,30
2009/1/20,2009,1,20,2,19,50258,28
2009/1/20,2009,1,20,2,20,48333,26
2009/1/20,2009,1,20,2,21,39172,24
2009/1/20,2009,1,20,2,22,33510,24
2009/1/20,2009,1,20,2,23,29561,23
2009/1/20,2009,1,20,2,24,27272,23
2009/1/21,2009,1,21,3,1,25853,22
2009/1/21,2009,1,21,3,2,25049,22
2009/1/21,2009,1,21,3,3,24070,21
2009/1/21,2009,1,21,3,4,24110,21
2009/1/21,2009,1,21,3,5,25157,21
2009/1/21,2009,1,21,3,6,28145,20
2009/1/21,2009,1,21,3,7,34811,20
2009/1/21,2009,1,21,3,8,45235,21
2009/1/21,2009,1,21,3,9,55885,24
2009/1/21,2009,1,21,3,10,60606,26
2009/1/21,2009,1,21,3,11,61859,28
2009/1/21,2009,1,21,3,12,61397,30
2009/1/21,2009,1,21,3,13,61114,30
2009/1/21,2009,1,21,3,14,62362,31
2009/1/21,2009,1,21,3,15,62449,31
2009/1/21,2009,1,21,3,16,59964,31
2009/1/21,2009,1,21,3,17,50799,31
2009/1/21,2009,1,21,3,18,47766,30
2009/1/21,2009,1,21,3,19,50929,28
2009/1/21,2009,1,21,3,20,48898,26
2009/1/21,2009,1,21,3,21,40168,25
2009/1/21,2009,1,21,3,22,33779,24
2009/1/21,2009,1,21,3,23,30170,24
2009/1/21,2009,1,21,3,24,27877,23
2009/1/22,2009,1,22,4,1,26022,22
2009/1/22,2009,1,22,4,2,24987,22
2009/1/22,2009,1,22,4,3,24321,22
2009/1/22,2009,1,22,4,4,23892,21
2009/1/22,2009,1,22,4,5,24806,21
2009/1/22,2009,1,22,4,6,27998,22
2009/1/22,2009,1,22,4,7,35488,21
2009/1/22,2009,1,22,4,8,45611,22
2009/1/22,2009,1,22,4,9,56115,25
2009/1/22,2009,1,22,4,10,61489,27
2009/1/22,2009,1,22,4,11,62736,29
2009/1/22,2009,1,22,4,12,62596,30
2009/1/22,2009,1,22,4,13,62356,31
2009/1/22,2009,1,22,4,14,63100,31
2009/1/22,2009,1,22,4,15,61997,31
2009/1/22,2009,1,22,4,16,59762,33
2009/1/22,2009,1,22,4,17,51594,32
2009/1/22,2009,1,22,4,18,48710,30
2009/1/22,2009,1,22,4,19,48297,28
2009/1/22,2009,1,22,4,20,48213,27
2009/1/22,2009,1,22,4,21,40498,25
2009/1/22,2009,1,22,4,22,35243,25
2009/1/22,2009,1,22,4,23,31475,24
2009/1/22,2009,1,22,4,24,28433,24
2009/1/23,2009,1,23,5,1,26824,23
2009/1/23,2009,1,23,5,2,25752,23
2009/1/23,2009,1,23,5,3,24865,22
2009/1/23,2009,1,23,5,4,24835,22
2009/1/23,2009,1,23,5,5,25667,22
2009/1/23,2009,1,23,5,6,28164,22
2009/1/23,2009,1,23,5,7,34633,22
2009/1/23,2009,1,23,5,8,45508,22
2009/1/23,2009,1,23,5,9,55157,24
2009/1/23,2009,1,23,5,10,60786,27
2009/1/23,2009,1,23,5,11,62334,29
2009/1/23,2009,1,23,5,12,61078,30
2009/1/23,2009,1,23,5,13,60426,32
2009/1/23,2009,1,23,5,14,61308,32
2009/1/23,2009,1,23,5,15,61568,32
2009/1/23,2009,1,23,5,16,58669,32
2009/1/23,2009,1,23,5,17,49944,32
2009/1/23,2009,1,23,5,18,47593,30
2009/1/23,2009,1,23,5,19,50236,29
2009/1/23,2009,1,23,5,20,48140,27
2009/1/23,2009,1,23,5,21,40927,26
2009/1/23,2009,1,23,5,22,36257,25
2009/1/23,2009,1,23,5,23,32227,25
2009/1/23,2009,1,23,5,24,28876,24
2009/1/24,2009,1,24,6,1,27187,23
2009/1/24,2009,1,24,6,2,25900,23
2009/1/24,2009,1,24,6,3,25127,23
2009/1/24,2009,1,24,6,4,24694,22
2009/1/24,2009,1,24,6,5,24868,22
2009/1/24,2009,1,24,6,6,26034,22
2009/1/24,2009,1,24,6,7,27188,22
2009/1/24,2009,1,24,6,8,32187,22
2009/1/24,2009,1,24,6,9,41960,25
2009/1/24,2009,1,24,6,10,47645,27
2009/1/24,2009,1,24,6,11,48453,30
2009/1/24,2009,1,24,6,12,47785,30
2009/1/24,2009,1,24,6,13,45070,31
2009/1/24,2009,1,24,6,14,44672,31
2009/1/24,2009,1,24,6,15,44545,31
2009/1/24,2009,1,24,6,16,43780,30
2009/1/24,2009,1,24,6,17,43401,30
2009/1/24,2009,1,24,6,18,44144,29
2009/1/24,2009,1,24,6,19,47782,28
2009/1/24,2009,1,24,6,20,46629,27
2009/1/24,2009,1,24,6,21,40238,26
2009/1/24,2009,1,24,6,22,35321,26
2009/1/24,2009,1,24,6,23,31208,25
2009/1/24,2009,1,24,6,24,28647,25
2009/1/25,2009,1,25,7,1,26918,25
2009/1/25,2009,1,25,7,2,25819,24
2009/1/25,2009,1,25,7,3,24918,24
2009/1/25,2009,1,25,7,4,24503,25
2009/1/25,2009,1,25,7,5,25173,25
2009/1/25,2009,1,25,7,6,25965,25
2009/1/25,2009,1,25,7,7,24820,25
2009/1/25,2009,1,25,7,8,27105,25
2009/1/25,2009,1,25,7,9,36063,26
2009/1/25,2009,1,25,7,10,41079,27
2009/1/25,2009,1,25,7,11,41275,28
2009/1/25,2009,1,25,7,12,40809,28
2009/1/25,2009,1,25,7,13,40500,28
2009/1/25,2009,1,25,7,14,40349,28
2009/1/25,2009,1,25,7,15,40178,29
2009/1/25,2009,1,25,7,16,39893,25
2009/1/25,2009,1,25,7,17,39169,24
2009/1/25,2009,1,25,7,18,40744,23
2009/1/25,2009,1,25,7,19,43640,23
2009/1/25,2009,1,25,7,20,41779,24
2009/1/25,2009,1,25,7,21,34746,24
2009/1/25,2009,1,25,7,22,30945,24
2009/1/25,2009,1,25,7,23,28394,24
2009/1/25,2009,1,25,7,24,26775,24
2009/1/26,2009,1,26,1,1,25434,24
2009/1/26,2009,1,26,1,2,24467,23
2009/1/26,2009,1,26,1,3,23531,23
2009/1/26,2009,1,26,1,4,23218,23
2009/1/26,2009,1,26,1,5,23318,23
2009/1/26,2009,1,26,1,6,24065,23
2009/1/26,2009,1,26,1,7,24255,23
